filmeId,nota_media,Drama,Documentary,Romance,Action,Adventure,IMAX,Horror,War,Musical,Sci-Fi,Fantasy,Animation,Film-Noir,Crime,Mystery,Children,Comedy,Western,Thriller,class
5570,3.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,179
5909,3.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,194
6368,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7044,3.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11
7844,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256
7976,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
7981,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30
8491,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,145
8582,4.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62
8607,3.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131
25788,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
25825,3.375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31
26122,4.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23
26840,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,123
27592,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
27850,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
27865,2.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146
27879,4.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
27912,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
31364,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11
32387,4.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
33138,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64
33421,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33896,3.3333333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
37240,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39869,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
46572,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45
49263,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95
49932,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54
1951,3.5714285714285716,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140
2436,4.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,160
2967,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
3469,4.083333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
72,3.2142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
99,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
148,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
155,2.4166666666666665,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,232
178,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
229,3.4285714285714284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45
269,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
496,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,207
668,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
26116,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
1392,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
1502,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
1755,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105
1306,2.7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239
2575,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2744,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3436,3.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3894,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3932,3.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,223
4174,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
4808,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195
4932,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,173
5607,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64
698,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
731,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,124
1055,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173
2165,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
2670,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236
2674,2.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
2815,2.2857142857142856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205
3129,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
4608,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
5670,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95
8532,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
8833,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
45210,4.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
56274,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
57243,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
4722,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
5139,3.2777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
5610,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
27685,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
34321,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,65
45106,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
50802,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
62299,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57
49,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
461,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
574,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
679,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
1176,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148
1312,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
2024,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201
2147,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92
2983,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170
3036,3.7857142857142856,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
3138,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
3194,3.625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
3214,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3329,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3402,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
3445,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80
3470,4.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
3528,3.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
3682,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,187
3724,3.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144
3725,3.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,76
3834,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
5949,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170
8815,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19
27075,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,78
27368,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100
54372,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11
58332,2.8333333333333335,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44
59604,3.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,221
67295,2.875,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,167
79008,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20
81132,3.75,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,47
83601,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
71462,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
179817,3.8333333333333335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
140956,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,113
185029,2.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,151
4625,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,114
7810,3.3333333333333335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
7811,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97
7812,3.6666666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97
34397,3.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146
40697,2.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197
51562,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
56915,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,165
62834,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
62836,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
65651,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52
77795,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
100611,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,246
106642,4.571428571428571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239
117192,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
117646,4.5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172
119167,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,67
123553,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,241
128842,4.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
130444,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,165
140359,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,143
146662,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22
147372,3.75,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,239
147374,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
147376,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
147378,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,250
147380,2.875,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,250
147382,4.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198
147384,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
150596,4.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,231
159779,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
166203,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,165
179511,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148
180031,3.6875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34
184053,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171
189547,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171
87192,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,181
87234,4.166666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
92439,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
106144,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107314,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
113573,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
161922,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
168366,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228
170697,4.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
174909,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259
175197,3.5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,243
182823,2.875,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,91
183897,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,164
188751,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
43679,2.8333333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,58
57274,4.0625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,179
86142,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
89582,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
83,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
55451,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
927,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
3422,3.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
3963,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225
275,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
429,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
438,2.7142857142857144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256
444,2.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
504,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
517,3.2777777777777777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
564,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
692,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55
809,2.3333333333333335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
870,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1007,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,65
1085,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
1126,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,138
1581,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
1599,2.3333333333333335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
1602,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
1626,2.6666666666666665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
1671,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,107
1677,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
1686,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,218
1731,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
1867,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
1875,3.9166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
1937,3.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,121
2056,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143
2152,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,65
2350,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2373,2.2777777777777777,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53
2382,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33
2473,2.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
2477,3.3333333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
2525,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,192
2535,2.6666666666666665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
2537,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
2741,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
2786,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
2816,1.6666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79
3014,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
3132,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
3165,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3389,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
3392,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
3406,3.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,232
3417,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147
3431,1.6666666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3432,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3433,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3434,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3524,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
3529,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,124
6425,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1752,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
2296,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
3054,2.3125,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,52
4749,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,174
5047,3.2222222222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256
7319,2.0833333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,71
8880,3.4285714285714284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
31221,2.05,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214
36708,3.7083333333333335,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100
37380,2.15,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,192
41716,3.2142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,245
46335,2.090909090909091,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84
46850,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
54768,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,174
55020,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259
55292,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125
56156,3.2857142857142856,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
61246,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
61348,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125
1430,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,245
4219,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
60937,2.642857142857143,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,53
62344,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
62437,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
63540,2.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89
64231,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84
2469,3.2142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
3090,4.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3095,4.111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
4338,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
4605,3.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,138
5248,1.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
5382,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
6306,4.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6639,3.4285714285714284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45
6724,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,117
7013,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,49
7056,4.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123
7072,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253
7216,4.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,30
7311,3.6666666666666665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
8044,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,145
8364,3.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
9018,4.333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62
25773,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
25841,4.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
26375,3.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,158
27768,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27776,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
27820,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
27882,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
27899,2.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
30818,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240
30846,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,107
31437,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
31610,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
31692,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125
31702,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
32022,3.6666666666666665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
32584,3.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
32632,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,210
32770,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2205,2.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
